"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",0.519221657484388,1.32554037294497,1.23323089281914,1.07485174160275,0.282441110766855,0.999968164442755
"A1BG-AS1",4.58758420913722,0.382883983148071,0.863199039990407,0.443563958495976,0.657357868236536,0.999968164442755
"A2M",1.72799679633708,-0.559803677658954,1.21693988018728,-0.460009312516576,0.645509536171444,0.999968164442755
"A4GALT",6.68566921320003,1.03874017238141,1.00481726862727,1.03376027145761,0.301248248712888,0.999968164442755
"AAAS",78.6163841465898,0.715045725473353,0.716301767275096,0.998246490712257,0.318159847698476,0.999968164442755
"AACS",28.7112437445225,0.97528547297538,0.835170436531051,1.16776819474874,0.242900280614475,0.999968164442755
"AAGAB",45.052549889548,0.770411357795116,0.753184360552474,1.02287221846986,0.306368266500391,0.999968164442755
"AAK1",32.6754933760737,-0.0399398122531816,0.389370223474851,-0.102575414978442,0.918299955899349,0.999968164442755
"AAMDC",1.03789304229079,-0.144729969212155,1.1064155526059,-0.130809774746277,0.895925790314032,0.999968164442755
"AAMP",142.650289684663,0.359237151591798,0.452073125095729,0.794643900841767,0.426820673641807,0.999968164442755
"AANAT",1.57761634717434,1.26236118255813,1.22606246807469,1.02960592582239,0.303195032387181,0.999968164442755
"AAR2",40.7700010449806,0.77697904000556,0.643316014107776,1.20777195494374,0.227134991793314,0.999968164442755
"AARS1",256.920090140902,0.821831034980808,0.480280102625737,1.71114945317905,0.0870535269635912,0.999968164442755
"AARS2",38.009113080837,0.35207268298604,0.760671144403224,0.462844799065245,0.643475617190747,0.999968164442755
"AARSD1",3.954835437564,-0.946063048718395,1.04279763466732,-0.907235514607026,0.364282266779006,0.999968164442755
"AASDH",13.9909213912541,-0.125129330880635,0.694685639476605,-0.180123675760608,0.85705547601969,0.999968164442755
"AASDHPPT",21.5719734631067,0.226382859146067,0.771137245344371,0.293570127124349,0.769086405506119,0.999968164442755
"AASS",10.6689152273804,-0.263516682554154,0.767306092989782,-0.343430978799309,0.73127425740132,0.999968164442755
"AATBC",0.357341021582352,0.407711881442336,1.61535064770761,0.252398376798827,0.80073315466919,0.999968164442755
"AATF",91.2971798962762,0.807311524962375,0.773268374984103,1.04402501263416,0.29647381739738,0.999968164442755
"AATK",1.65017779463823,-0.0757698006753013,1.07631348676939,-0.0703975204312718,0.943877264763286,0.999968164442755
"ABALON",0.182028102801143,0.668939443821959,2.51115712185286,0.266386932940453,0.789941227774647,0.999968164442755
"ABAT",19.2891845432336,0.643064138282868,0.58809210534446,1.09347520981634,0.274185207611987,0.999968164442755
"ABCA1",3.96659598607925,-1.03093476999379,0.839457497898573,-1.22809644630556,0.219410764910095,0.999968164442755
"ABCA10",1.20941872218916,-0.0578260552172394,0.973624303137953,-0.0593925757921904,0.952639426282008,0.999968164442755
"ABCA11P",0.407840271366774,-0.499942529203571,1.94115115043517,-0.257549510810373,0.796754599842501,0.999968164442755
"ABCA17P",0.186875609860662,0.578911171404758,1.90962930657676,0.303153690305752,0.761772739093082,0.999968164442755
"ABCA2",73.2049883580057,-0.431950612153885,0.335248413887583,-1.28844938338389,0.197589577760846,0.999968164442755
"ABCA3",7.9471950105625,0.0569726675381009,0.716787249048406,0.0794833719680935,0.936648157013111,0.999968164442755
"ABCA4",1.19591335071121,0.403626665355991,1.17424918780847,0.343731696429181,0.731048071712477,0.999968164442755
"ABCA5",33.8569292980196,-0.130503508918595,0.379290917133173,-0.344072328188059,0.730791892729137,0.999968164442755
"ABCA6",5.54813926433997,1.12777193274087,0.780532203420394,1.44487559616225,0.148492832163151,0.999968164442755
"ABCA7",262.757864440561,0.714800642853424,0.665809336644349,1.07358158486631,0.283010254793376,0.999968164442755
"ABCA9",1.02055936274599,1.28158667984817,1.2442267521541,1.0300266230648,0.302997508148551,0.999968164442755
"ABCB1",22.0310748617016,-0.248844163362421,0.652768444134844,-0.38121353076776,0.703044809737707,0.999968164442755
"ABCB10",26.3088125688976,-0.0603391859697795,0.697899854269825,-0.0864582297884402,0.931102159489334,0.999968164442755
"ABCB4",24.8628678811394,0.270009602356779,0.775079405378043,0.348363794061954,0.727566989739146,0.999968164442755
"ABCB6",0.87473259479674,1.20399128245069,1.30415340741353,0.923197589797751,0.355904244658675,0.999968164442755
"ABCB7",61.1333886177854,0.367991816559769,0.340702315166205,1.08009778677392,0.28009863734223,0.999968164442755
"ABCB8",43.4396527050606,0.623626925519754,0.65666459264965,0.949688672878512,0.342270466959529,0.999968164442755
"ABCB9",17.2395424884313,0.420972725525964,0.554684871225574,0.758940341379469,0.447888245321053,0.999968164442755
"ABCC1",42.014582714545,0.207440654812982,0.695899815117951,0.298089826015864,0.765634606459641,0.999968164442755
"ABCC10",33.3811036857124,0.338088437370771,0.747562477378422,0.45225442367893,0.651085705189104,0.999968164442755
"ABCC2",7.47662664932183,0.756790365236997,0.836802631317219,0.904383347893787,0.365792164900491,0.999968164442755
"ABCC4",4.96912142157,0.081804710573102,0.870615936255163,0.0939618805106807,0.925139437666766,0.999968164442755
"ABCC5",128.801374731282,-0.177557232841828,0.472787712484479,-0.375553822896057,0.707248625713387,0.999968164442755
"ABCC6",0.15283677745738,0.238185344918132,2.32603566829346,0.102399695827915,0.918439425098383,0.999968164442755
"ABCD1",13.8724687367266,0.295796074710937,0.679753929749293,0.4351516949965,0.663452322372302,0.999968164442755
"ABCD2",1.56968246066922,-0.471300081018649,1.23089633622617,-0.382891773375179,0.701800011309758,0.999968164442755
"ABCD3",42.174001679216,-0.156714987453486,0.304139189512444,-0.515273903717279,0.606361632105297,0.999968164442755
"ABCD4",73.3164933965186,0.357244367164229,0.531217922654517,0.672500591431601,0.501265063732915,0.999968164442755
"ABCE1",198.02404854862,-0.0688668671524786,0.265209287861484,-0.259669892060669,0.795118418804027,0.999968164442755
"ABCF1",81.247905543202,0.571064149916156,0.694667909837848,0.822067842531341,0.411038286258202,0.999968164442755
"ABCF2",26.5989884514686,1.35236154302422,0.763476601281976,1.77132022219597,0.0765074665301413,0.999968164442755
"ABCF3",60.5503662073216,0.362734356871744,0.73148170354603,0.495889856319446,0.619972123254308,0.999968164442755
"ABCG1",8.98160735846801,0.451873156620191,0.663366272865333,0.681181988147177,0.495756343643211,0.999968164442755
"ABHD1",0.797213338016651,1.13222998557914,1.24065167888723,0.912609078637332,0.361448177825943,0.999968164442755
"ABHD10",36.0639033450129,0.279392418517019,0.604491751505667,0.462193930390462,0.643942255493615,0.999968164442755
"ABHD11",10.2461922834887,1.26205437994772,1.02840962018035,1.22719036771203,0.219751048904771,0.999968164442755
"ABHD11-AS1",0.241449028714435,-0.33801003188083,1.86372431601583,-0.181362677396092,0.856082912159665,0.999968164442755
"ABHD12",41.2260685543034,0.680211109278098,0.426522784446913,1.59478258625773,0.110760862434176,0.999968164442755
"ABHD13",15.5309094137727,0.00264913994670743,0.786541761552717,0.00336808555654788,0.99731266161583,0.999968164442755
"ABHD14A",5.45186620853116,1.12773324195472,0.84933829746975,1.32777863109945,0.18425124828704,0.999968164442755
"ABHD14B",89.9992068165577,1.30125690717501,0.784080595566107,1.65959585600444,0.0969957825631571,0.999968164442755
"ABHD15",28.1860610247317,0.236496832146645,0.821419956576544,0.287912206482418,0.773413942948369,0.999968164442755
"ABHD16A",0.794330346365723,0.553580311097162,0.991600081361111,0.558269731419641,0.576660210696942,0.999968164442755
"ABHD17A",166.687822530612,0.657778515321035,0.750767881011001,0.876140991054725,0.380953391002901,0.999968164442755
"ABHD17AP1",0.686279855215937,0.146667692680375,1.15990766956756,0.126447730736237,0.899377521667658,0.999968164442755
"ABHD17AP3",0.233123804388431,-0.381328071173173,1.89467307515887,-0.201263255478098,0.840492732529648,0.999968164442755
"ABHD17AP4",0.49817417918364,-1.25979180110372,1.42284346400619,-0.885404356117027,0.375938583809786,0.999968164442755
"ABHD17AP5",9.89833224488299,0.570263689907024,0.815819298261111,0.699007355087726,0.48454743432503,0.999968164442755
"ABHD17AP6",0.370256492425697,0.480740285225546,1.4200603160501,0.338535116989064,0.734959968083077,0.999968164442755
"ABHD17B",63.7505489963492,-0.356597006684241,0.313862212920509,-1.13615781704361,0.255890521212374,0.999968164442755
"ABHD17C",71.5042826403271,-0.318642466108477,0.556234316385985,-0.572856540349377,0.566741832601078,0.999968164442755
"ABHD18",13.328296683593,0.021753894754593,0.6959934342306,0.0312558907666151,0.97506546727438,0.999968164442755
"ABHD2",65.5044835232489,-0.0561873571485786,0.27233990840471,-0.206313343783173,0.836546155917734,0.999968164442755
"ABHD3",19.9942566322007,-0.171870321249756,0.822320129782596,-0.20900658396286,0.8344430988675,0.999968164442755
"ABHD4",37.9757036855,0.609212054472434,0.485645398535925,1.25443802475845,0.209682838838472,0.999968164442755
"ABHD5",3.65918298081013,0.438126649001251,0.88404218924057,0.495594728773771,0.620180372582575,0.999968164442755
"ABHD6",16.6335611109536,1.09062978272311,0.772912644130291,1.41106474451628,0.158225524271561,0.999968164442755
"ABHD8",22.1617942322274,1.10332208185747,0.886728898128702,1.24426088310176,0.213403562679308,0.999968164442755
"ABI1",221.713653024315,0.00458627464745639,0.202731282361391,0.0226224319899524,0.981951450264906,0.999968164442755
"ABI2",38.8272543354229,-0.141990897834968,0.335725661923947,-0.422937278673482,0.672341023281787,0.999968164442755
"ABI3",67.5165065386698,1.29306039073725,0.931799907684855,1.38770178025664,0.165227873713295,0.999968164442755
"ABITRAM",9.21756921700667,0.728928755592408,0.860884128437159,0.84672109929091,0.39715059538229,0.999968164442755
"ABL1",114.388974960434,0.233061415722615,0.198552313292477,1.17380357779717,0.240473710613497,0.999968164442755
"ABL2",90.7145403579576,-0.3102030007858,0.511704370348155,-0.606215265612728,0.544371817056022,0.999968164442755
"ABLIM1",159.803121915302,0.0977125710379618,0.556198808003533,0.175679216912923,0.860545963848766,0.999968164442755
"ABLIM2",4.56240103030004,0.306262626924847,0.827589303468711,0.370065956194933,0.711333347259439,0.999968164442755
"ABLIM3",2.87608041887634,-0.619333360143554,0.682137865827334,-0.907929893896731,0.363915262392817,0.999968164442755
"ABR",65.8848961492458,0.0170301449879813,0.339167149235127,0.0502116582528314,0.959953721331593,0.999968164442755
"ABRACL",39.131384115963,0.470028253004092,0.871197338102727,0.539519845214068,0.589528207378263,0.999968164442755
"ABRAXAS1",9.00256926890633,0.557284225203445,0.808925256586762,0.688919304553415,0.490874050384916,0.999968164442755
"ABRAXAS2",73.4618769327687,0.0912827779954757,0.220901064728046,0.413229235032683,0.679438670739854,0.999968164442755
"ABT1",58.1685559886221,0.608024531488047,0.718329640511102,0.846442214267294,0.397306097288602,0.999968164442755
"ABTB1",91.4780104619114,0.0889848711835896,0.699108834658679,0.127283288054905,0.898716186918717,0.999968164442755
"ABTB2",29.4727813505353,0.59985493760185,0.652565783798355,0.919225237508326,0.357977773165897,0.999968164442755
"AC000078.1",0.39309644498078,-0.16712666734599,1.76339697513208,-0.0947754077515484,0.924493220698467,0.999968164442755
"AC000085.1",0.200119791503098,0.932732669112352,2.37393145125691,0.392906319438375,0.694388673941086,0.999968164442755
"AC000089.1",2.89889774151219,0.931101110167503,0.931393147784966,0.999686450755883,0.317462271127355,0.999968164442755
"AC000123.1",1.55487499825705,0.695179784290855,1.11870263471492,0.621416060638858,0.534325907485072,0.999968164442755
"AC000123.2",0.707586822212613,1.47562503719092,1.34904443501488,1.09382982420045,0.274029621136184,0.999968164442755
"AC000123.3",4.39822187380675,-0.605300306246022,0.980520215967742,-0.617325677113766,0.537019933725125,0.999968164442755
"AC002075.2",1.31121960870194,0.82117233797297,1.21406299432954,0.676383632322523,0.498797106431049,0.999968164442755
"AC002091.1",3.44593947337801,0.911051110119597,0.85452181579655,1.06615313181952,0.28635442479262,0.999968164442755
"AC002091.2",1.28129472627223,0.724067379876168,1.12187185261746,0.645410060147985,0.518661485742394,0.999968164442755
"AC002094.5",0.299369812173516,-1.66255092270342,2.50041708585792,-0.664909439351786,0.506108417898955,0.999968164442755
"AC002116.2",0.712673666093877,2.03569104405163,1.48162339126422,1.37395984435332,0.169454149124129,0.999968164442755
"AC002128.1",3.08114316497049,1.6454396407619,1.01313407316741,1.62410848113881,0.104352658223193,0.999968164442755
"AC002310.1",2.74097032520015,0.231616593653782,0.889721226159711,0.260324904974455,0.794613163295797,0.999968164442755
"AC002310.5",1.22284956864289,-0.173258233825018,1.08467022024413,-0.159733558266236,0.873090964626766,0.999968164442755
"AC002350.2",0.625269483605332,-0.429675813844745,1.14844115943123,-0.374138291993594,0.708301431153673,0.999968164442755
"AC002398.1",0.355596961324367,0.535463054715891,1.96264170901867,0.272827715958215,0.784985653251884,0.999968164442755
"AC002456.1",1.6330031697712,0.467928774859887,0.968940550934714,0.482928260571288,0.629146674871959,0.999968164442755
"AC002467.1",1.45899679919083,1.29865967238378,1.04594629148882,1.24161219648787,0.214379679589601,0.999968164442755
"AC002470.1",0.400069227046549,0.970538245302515,1.64685981589327,0.589326569229628,0.555642224944114,0.999968164442755
"AC002480.1",1.64744434402522,1.82361232248988,1.13163578840249,1.61148343060468,0.107074395792066,0.999968164442755
"AC002480.2",0.606101623041389,-1.15194712000589,1.64990881737324,-0.698188353123575,0.485059409242359,0.999968164442755
"AC002524.1",7.3414231598194,-0.557767049204099,0.544728117427772,-1.02393658663683,0.305865227855659,0.999968164442755
"AC002550.2",0.276039201792995,-0.301441096471885,2.04215287660866,-0.147609466423728,0.882650983821222,0.999968164442755
"AC002553.1",0.539062700825145,-0.56637066319947,1.2321355933363,-0.459665856795749,0.645756080433341,0.999968164442755
"AC002553.2",0.213726994393936,0.445269196446691,1.89622336394267,0.234818959049675,0.814349251933218,0.999968164442755
"AC003072.1",1.5158050904709,0.303182953849616,1.18756850112887,0.255297234274418,0.798493535918,0.999968164442755
"AC003086.1",0.192213794610329,1.18896732430491,2.41493830330065,0.492338592120501,0.622480002488454,0.999968164442755
"AC003102.1",2.65431686423392,0.034749284173448,0.871509000801954,0.0398725476632738,0.968194737483518,0.999968164442755
"AC003681.1",3.18034879273178,-0.303218956815193,0.91977397941028,-0.329666813372568,0.741651732221552,0.999968164442755
"AC003956.1",0.160288644796145,0.591944623599155,2.01882986819564,0.293211742566606,0.769360309077631,0.999968164442755
"AC003957.1",4.33825352716968,-0.768980135141162,0.824007355776162,-0.933219988572593,0.350706396337801,0.999968164442755
"AC004034.1",0.173111406089805,0.0517910445100954,2.21202847978056,0.0234133714748706,0.981320539035834,0.999968164442755
"AC004057.1",8.48777660882558,1.15966547417805,0.935492953985839,1.23963036732354,0.215112143207037,0.999968164442755
"AC004067.1",0.532714618907686,-0.684770328284104,1.26867371626732,-0.539752908493153,0.589367446997694,0.999968164442755
"AC004069.1",0.673561011919173,-0.0391015068954617,1.33915256290902,-0.0291986947405919,0.976706122237299,0.999968164442755
"AC004076.2",1.2758954826965,1.00301787666902,1.19739340264959,0.83766778274337,0.402217312396913,0.999968164442755
"AC004130.2",1.27075031968118,0.697831039759051,1.33267639130221,0.523631276364981,0.600535023441098,0.999968164442755
"AC004148.1",11.4538328737149,0.54676717093507,0.671648014178327,0.814068022822888,0.415605983532006,0.999968164442755
"AC004223.4",0.340499710905698,1.92471720178008,2.38976856160939,0.805398996664293,0.420589470558371,0.999968164442755
"AC004241.1",1.15901030743843,0.790413517949861,1.09877350263743,0.7193598280743,0.471919241851833,0.999968164442755
"AC004241.2",0.5010726059021,1.59371851938015,1.83136222625869,0.87023664490229,0.384171093717057,0.999968164442755
"AC004241.3",0.168276477716048,0.64983526417067,2.2584804476977,0.287731188832347,0.773552513905737,0.999968164442755
"AC004241.5",0.780103366875016,1.51825292932864,1.06280032276161,1.428540147018,0.15313644766174,0.999968164442755
"AC004253.1",0.956799815690324,-0.8406979698352,1.13195629328108,-0.742694726665073,0.457666523113723,0.999968164442755
"AC004263.1",0.228703624352273,0.202635902414858,2.6526427945477,0.0763901957818673,0.939108669447598,0.999968164442755
"AC004263.2",0.323631102595398,-0.253970673121427,1.61797182767766,-0.156968538497955,0.875269643330716,0.999968164442755
"AC004264.1",2.00089658300385,-0.426475782480932,0.876304262285247,-0.48667546289089,0.626488336406249,0.999968164442755
"AC004381.3",1.77790853630975,-0.124294512988278,1.15844914359125,-0.107293888278046,0.914555833002276,0.999968164442755
"AC004453.1",14.5635509050967,1.35812458901132,0.757369048340102,1.79321374696771,0.0729387527951801,0.999968164442755
"AC004466.1",0.212516394007632,0.0687760944080532,1.75136781566654,0.0392699316458994,0.968675179187567,0.999968164442755
"AC004466.2",0.317347904872815,0.182143437698092,1.99223488103796,0.0914266884049309,0.927153556270504,0.999968164442755
"AC004466.3",0.214689471221259,-0.628981867838386,2.39784606947852,-0.262311194969732,0.793081531795531,0.999968164442755
"AC004471.1",0.137194076159016,-0.035592630882,2.71931848795228,-0.0130888055370087,0.989556942322111,0.999968164442755
"AC004477.2",0.227541153708425,-0.561626173036573,2.11463143376165,-0.265590572460901,0.790554547001276,0.999968164442755
"AC004494.1",6.1793608495857,0.0821025746536535,0.999801230287896,0.0821188974032486,0.934552165921234,0.999968164442755
"AC004522.5",0.192995262592823,1.38360847756693,2.98702191107149,0.463206671647953,0.643216234537858,0.999968164442755
"AC004540.1",0.196387604048471,-1.57976371536692,2.36941772797708,-0.666730773857955,0.504944118140298,0.999968164442755
"AC004540.2",0.99585753568905,0.666385640533729,1.33952006164767,0.497480896041261,0.618849971443094,0.999968164442755
"AC004552.1",0.772016310866555,-1.51016165284556,1.5703522198095,-0.961670658209887,0.336215065864823,0.999968164442755
"AC004585.1",14.8520672734701,0.844542765468622,0.917989249950749,0.919991999376825,0.357576940150604,0.999968164442755
"AC004596.1",0.566734315466778,-0.736063069415704,1.52913525985669,-0.481359032610816,0.630261347856092,0.999968164442755
"AC004623.1",0.521256804789174,0.433450956779865,2.09501645186611,0.206896206659272,0.836090919072738,0.999968164442755
"AC004678.1",0.516527996570319,0.400212543604047,1.84651901381034,0.216738923677909,0.82841181222817,0.999968164442755
"AC004687.1",77.0614296574504,0.951040721580082,0.720268346782859,1.32039777372973,0.186702246510631,0.999968164442755
"AC004687.2",0.941263093762487,-1.27048384943128,1.12784650413547,-1.12646875685016,0.259967157868239,0.999968164442755
"AC004706.1",1.88040760247242,0.649889498720279,0.923287096874317,0.703886690196804,0.481503340863343,0.999968164442755
"AC004706.3",0.324877735167676,0.400839144171738,1.61504482264146,0.248190724215413,0.803986842876529,0.999968164442755
"AC004771.2",0.66715666321953,0.249966663184064,1.13113651743402,0.220987174696748,0.82510241923276,0.999968164442755
"AC004801.2",2.34980334586817,1.81727497600577,1.10192017230852,1.64918931668034,0.0991088559309333,0.999968164442755
"AC004801.6",0.478586337408506,0.217334993101219,1.22055650153778,0.178062214102665,0.858674116534259,0.999968164442755
"AC004803.1",0.432721589230798,0.988551926855165,1.69930374083339,0.581739393082456,0.560742232943281,0.999968164442755
"AC004812.2",2.62133151728148,0.493190188934486,1.1240711530085,0.438753532295971,0.66084013356608,0.999968164442755
