"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",0.63356817282937,1.92942024239468,1.52802231196449,1.26269114481328,0.206700197643492,0.999967980146108
"A1BG-AS1",4.11676520711828,0.47163990821008,0.683467880770727,0.690068870066324,0.490150878519539,0.999967980146108
"A2M",2.63683646998758,0.938277582850862,1.30556801609506,0.718673842560299,0.472341903741424,0.999967980146108
"A4GALT",4.10344582871919,0.152441304320714,1.10806494719865,0.13757434048077,0.890576835994718,0.999967980146108
"AAAS",46.7506511621077,-0.315012310334493,0.77836778699784,-0.404708822225922,0.685691556547273,0.999967980146108
"AACS",18.4514231606968,0.314452033342617,0.868066305264895,0.362244256499116,0.717169510154545,0.999967980146108
"AAGAB",30.4723631302596,0.182984412180838,0.807532796132438,0.226596880098512,0.820737218517279,0.999967980146108
"AAK1",30.5381263645204,0.178003323876991,0.449576095779664,0.395935917296257,0.692152303516209,0.999967980146108
"AAMDC",1.01284167696183,0.323801078835464,1.45220666210684,0.222971762411349,0.823557483610228,0.999967980146108
"AAMP",107.417634776656,-0.0283666523157627,0.408793566998898,-0.0693911416561973,0.944678279858522,0.999967980146108
"AANAT",0.883489817543291,0.26848849681027,1.47769648726963,0.181693939941863,0.85582292203971,0.999967980146108
"AAR2",25.0964149785067,-0.0715650725596254,0.681087732996352,-0.105074675541115,0.91631655403632,0.999967980146108
"AARS1",171.019030282314,0.185994744296397,0.466032859206545,0.399102210545982,0.689817893535207,0.999967980146108
"AARS2",25.8129235269345,-0.414116863460125,0.747447163077995,-0.554041655272043,0.579550338239215,0.999967980146108
"AARSD1",3.50151958814058,-1.12773633585082,1.01129015823622,-1.11514615925631,0.26478779378735,0.999967980146108
"AASDH",11.7544642870446,-0.313993172644058,0.746343854087936,-0.42070845887486,0.673967983566784,0.999967980146108
"AASDHPPT",19.8232882692756,0.400088536924418,0.795190879464484,0.50313521854508,0.614869207007297,0.999967980146108
"AASS",10.7000071606161,0.197872433818891,0.779431696435024,0.25386757393101,0.799597866520087,0.999967980146108
"AATBC",0.225162733903439,-0.00964248700472159,2.13741824982786,-0.00451127756839269,0.996400533487853,0.999967980146108
"AATF",59.0629819969471,0.0870326755807072,0.807326462019361,0.107803571015142,0.914151510141132,0.999967980146108
"AATK",1.24903957760725,-0.517472194882567,1.18502721800315,-0.436675366625369,0.662346796379543,0.999967980146108
"ABAT",10.9881344943,-0.469309147826869,0.700093636997353,-0.670351968687645,0.50263344566398,0.999967980146108
"ABCA1",8.14150690616153,1.20073265252352,0.98924359732732,1.21378865202422,0.224828440806206,0.999967980146108
"ABCA10",0.815864093054892,-0.839891518691483,1.28591590485294,-0.653146535882948,0.51366181377794,0.999967980146108
"ABCA11P",0.50103164301271,0.111250329363034,1.92353606811071,0.0578363625238928,0.953878973538295,0.999967980146108
"ABCA2",73.1667015740425,-0.0341266594373362,0.301223284661382,-0.113293563861437,0.909797819683622,0.999967980146108
"ABCA3",6.5506958044866,-0.0993575336420735,0.765321671418509,-0.12982453960557,0.896705247421341,0.999967980146108
"ABCA4",0.955688904392157,0.236507303952206,1.20312457367626,0.196577569045519,0.844158125402933,0.999967980146108
"ABCA5",30.869007170152,-0.0745393590388243,0.395557090831059,-0.188441468416653,0.850530594838905,0.999967980146108
"ABCA6",2.64399474245692,-0.310131341408634,1.10307777675066,-0.281150928742476,0.778594640332094,0.999967980146108
"ABCA7",177.273996031406,0.0940579116367356,0.704494306238214,0.133511244596108,0.89378907198241,0.999967980146108
"ABCA9",0.501574012879318,0.510102635654625,1.91017773404245,0.267044593057374,0.78943482708143,0.999967980146108
